external_id	msigdbr_id	db	gs_name	gs_description
GO:1901799	M25029	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	Any process that stops, prevents or reduces the frequency, rate or extent of proteasomal protein catabolic process. [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21669198]
GO:1901984	M15405	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION	Any process that stops, prevents or reduces the frequency, rate or extent of protein acetylation. [GOC:TermGenie, PMID:22117195]
GO:0031953	M10366	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	Any process that stops, prevents or decreases the rate of the phosphorylation by a protein of one or more of its own residues. [GOC:mah]
GO:0032091	M12295	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	Any process that stops, prevents, or reduces the frequency, rate or extent of protein binding. [GOC:mah]
GO:0042177	M11768	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	Any process that stops, prevents or reduces the frequency, rate or extent of protein catabolic process. [GO_REF:0000058, GOC:kmv, GOC:obol, GOC:TermGenie, PMID:24785082]
GO:1904351	M45950	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	Any process that stops, prevents or reduces the frequency, rate or extent of protein catabolic process in the vacuole. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:25635054]
GO:0035308	M23321	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	Any process the stops, prevents, or reduces the frequency, rate or extent of removal of phosphate groups from a protein. [GOC:bf]
GO:0070862	M24417	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of proteins from the endoplasmic reticulum. [GOC:mah]
GO:0046826	M23809	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of proteins from the nucleus into the cytoplasm. [GOC:bf]
GO:0042308	M42782	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	Any process that stops, prevents, or reduces the frequency, rate or extent of the movement of proteins from the cytoplasm into the nucleus. [GOC:jl]
GO:0044387	M23645	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY_BY_REGULATION_OF_PROTEIN_PHOSPHORYLATION	The stopping, prevention, or reduction in frequency, rate or extent of protein kinase activity as a result of regulating the phosphorylation status of that protein kinase. [GOC:jl]
GO:1903828	M11705	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	Any process that stops, prevents or reduces the frequency, rate or extent of a protein localization. [GO_REF:0000058, GOC:TermGenie, GOC:vw]
GO:1904376	M14750	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to cell periphery. [GO_REF:0000058, GOC:TermGenie, PMID:18216290]
GO:2000009	M25424	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	Any process that stops, prevents, or reduces the frequency, rate or extent of protein localization to the cell surface. [GOC:obol]
GO:0120186	M46872	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	Any process that stops, prevents, or reduces the frequency, rate or extent of protein localization to chromatin. [PMID:20889714, PMID:29899453]
GO:1905476	M25357	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to membrane. [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:26911690]
GO:1902817	M25105	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE	Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to microtubule. [GO_REF:0000058, GOC:TermGenie, GOC:vw, PMID:23087209]
GO:1900181	M24954	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to nucleus. [GOC:TermGenie]
GO:1903318	M16220	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION	Any process that stops, prevents or reduces the frequency, rate or extent of protein maturation. [GO_REF:0000058, GOC:TermGenie, GOC:vw]
GO:0051248	M14017	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein. [GOC:ai]
GO:0031400	M16497	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	Any process that stops, prevents, or reduces the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein. [GOC:mah, GOC:tb]
GO:0032272	M10892	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	Any process that stops, prevents, or reduces the frequency, rate or extent of the process of creating protein polymers. [GOC:mah]
GO:1902915	M25116	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	Any process that stops, prevents or reduces the frequency, rate or extent of protein polyubiquitination. [GO_REF:0000058, GOC:di, GOC:TermGenie, PMID:23645667]
GO:0050709	M42843	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	Any process that stops, prevents, or reduces the frequency, rate or extent of the controlled release of a protein from a cell. [GOC:ai]
GO:0033234	M23196	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION	Any process that stops, prevents, or reduces the frequency, rate or extent of the addition of SUMO groups to a protein. [GOC:mah]
GO:0090315	M24700	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	Any process that decreases the frequency, rate or extent of the process of directing proteins towards a membrane, usually using signals contained within the protein. [GOC:tb]
GO:1903215	M25148	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	Any process that stops, prevents or reduces the frequency, rate or extent of protein targeting to mitochondrion. [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:21370995]
GO:0061099	M11144	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	Any process that decreases the rate, frequency, or extent of protein tyrosine kinase activity. [GOC:dph, GOC:tb]
GO:0031397	M46761	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	Any process that stops, prevents, or reduces the frequency, rate or extent of the addition of ubiquitin groups to a protein. [GOC:mah]
GO:0045861	M10339	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	Any process that stops, prevents, or reduces the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein. [GOC:go_curators]
GO:1903051	M40559	GO	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	Any process that stops, prevents or reduces the frequency, rate or extent of proteolysis involved in protein catabolic process. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18307834]
GO:0035021	M48429	GO	GOBP_NEGATIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	Any process that stops, prevents, or reduces the frequency, rate or extent of Rac protein signal transduction. [GOC:bf]
GO:0046580	M48464	GO	GOBP_NEGATIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	Any process that stops, prevents, or reduces the frequency, rate or extent of Ras protein signal transduction. [GOC:bf]
GO:1903427	M16007	GO	GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	Any process that stops, prevents or reduces the frequency, rate or extent of reactive oxygen species biosynthetic process. [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:24252804]
GO:2000378	M10894	GO	GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	Any process that stops, prevents or reduces the frequency, rate or extent of reactive oxygen species metabolic process. [GOC:mah]
GO:1900121	M16437	GO	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING	Any process that stops, prevents or reduces the frequency, rate or extent of a protein or other molecule binding to a receptor. [GOC:signaling, GOC:TermGenie]
GO:0002091	M22218	GO	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION	Any process that stops, prevents, or reduces the frequency, rate or extent of receptor internalization. [GOC:hjd]
GO:0001920	M42589	GO	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_RECYCLING	Any process that stops, prevents, or reduces the rate of receptor recycling. [GOC:add]
GO:1904893	M25300	GO	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	Any process that stops, prevents or reduces the frequency, rate or extent of receptor signaling via STAT. [GO_REF:0000058, GOC:rjd, GOC:TermGenie, PMID:24587195]
GO:1903306	M11533	GO	GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	Any process that stops, prevents or reduces the frequency, rate or extent of regulated secretory pathway. [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:12526776]
GO:0045590	M23719	GO	GOBP_NEGATIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	Any process that stops, prevents, or reduces the rate of differentiation of regulatory T cells. [ISBN:0781735149]
GO:1901078	M24982	GO	GOBP_NEGATIVE_REGULATION_OF_RELAXATION_OF_MUSCLE	Any process that stops, prevents or reduces the frequency, rate or extent of relaxation of muscle. [GOC:TermGenie]
GO:0090201	M13583	GO	GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	Any process that decreases the rate, frequency or extent of release of cytochrome c from mitochondria, the process in which cytochrome c is enabled to move from the mitochondrial intermembrane space into the cytosol, which is an early step in apoptosis and leads to caspase activation. [GOC:BHF, GOC:dph, GOC:mtg_apoptosis, GOC:tb]
GO:2000242	M10204	GO	GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	Any process that stops, prevents, or reduces the frequency, rate or extent of reproductive process. [GOC:mah]
GO:0060268	M42866	GO	GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST	Any process that decreases the rate frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals. [GOC:dph, GOC:tb]
GO:0060266	M24118	GO	GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	Any process that decreases the rate, frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases made as a defense response ; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals. [GOC:BHF, GOC:dph, GOC:tb]
GO:0002832	M12015	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	Any process that stops, prevents, or reduces the frequency, rate, or extent of a response to biotic stimulus. [GOC:add]
GO:0060761	M14154	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	Any process that decreases the rate, frequency, or extent of a response to cytokine stimulus. [GOC:BHF, GOC:dph, GOC:tb]
GO:1903573	M10079	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	Any process that stops, prevents or reduces the frequency, rate or extent of a response to endoplasmic reticulum stress. [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:11381086]
GO:0032102	M16887	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	Any process that stops, prevents, or reduces the frequency, rate or extent of a response to an external stimulus. [GOC:mah]
GO:0032108	M48414	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS	Any process that stops, prevents, or reduces the frequency, rate or extent of a response to nutrient levels. [GOC:mah]
GO:1902883	M11478	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	Any process that stops, prevents or reduces the frequency, rate or extent of response to oxidative stress. [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:16899554]
GO:0048585	M7398	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. [GOC:jid]
GO:0002835	M45810	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	Any process that stops, prevents, or reduces the frequency, rate, or extent of a response to tumor cell. [GOC:add]
GO:0060331	M24134	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	Any process that decreases the rate, frequency or extent of a response to type II interferon (interferon-gamma). Response to interferon gamma is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-gamma stimulus. [GOC:dph]
GO:1903035	M16105	GO	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	Any process that stops, prevents or reduces the frequency, rate or extent of response to wounding. [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:19164535]
GO:0048387	M12503	GO	GOBP_NEGATIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	Any process that stops, prevents, or reduces the frequency, rate or extent of retinoic acid receptor signaling pathway activity. [GOC:dgh]
GO:0035024	M12850	GO	GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	Any process that stops, prevents, or reduces the frequency, rate or extent of Rho protein signal transduction. [GOC:bf]
GO:1902679	M45945	GO	GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process. [GO:jl, GO_REF:0000058, GOC:TermGenie]
GO:1902369	M25069	GO	GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS	Any process that stops, prevents or reduces the frequency, rate or extent of RNA catabolic process. [GOC:bf, GOC:TermGenie, PMID:16640457]
GO:0033119	M11010	GO	GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	Any process that stops, prevents, or reduces the frequency, rate or extent of RNA splicing. [GOC:mah]
GO:1900028	M24937	GO	GOBP_NEGATIVE_REGULATION_OF_RUFFLE_ASSEMBLY	Any process that stops, prevents or reduces the frequency, rate or extent of ruffle assembly. [GOC:TermGenie, GOC:yaf]
GO:1902725	M48551	GO	GOBP_NEGATIVE_REGULATION_OF_SATELLITE_CELL_DIFFERENTIATION	Any process that stops, prevents or reduces the frequency, rate or extent of satellite cell differentiation. [GO_REF:0000058, GOC:TermGenie, PMID:23212449]
GO:0010626	M22648	GO	GOBP_NEGATIVE_REGULATION_OF_SCHWANN_CELL_PROLIFERATION	Any process that decreases the frequency or extent of the multiplication or reproduction of Schwann cells, resulting in the expansion of their population. Schwann cells are a type of glial cell in the peripheral nervous system. [GOC:dph, GOC:sl, GOC:tb]
GO:1900377	M40541	GO	GOBP_NEGATIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	Any process that stops, prevents or reduces the frequency, rate or extent of secondary metabolite biosynthetic process. [GOC:di, GOC:TermGenie]
GO:0051048	M1310	GO	GOBP_NEGATIVE_REGULATION_OF_SECRETION	Any process that stops, prevents, or reduces the frequency, rate or extent of the controlled release of a substance from a cell or a tissue. [GOC:ai]
GO:0010891	M22697	GO	GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	Any process that decreases the rate, frequency or extent of sequestering of triglyceride. Triglyceride sequestration is the process of binding or confining any triester of glycerol such that it is separated from other components of a biological system. [GOC:BHF, GOC:dph, GOC:tb]
GO:0023057	M22942	GO	GOBP_NEGATIVE_REGULATION_OF_SIGNALING	Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process. [GOC:mtg_signal]
GO:2000272	M25454	GO	GOBP_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	Any process that stops, prevents or reduces the frequency, rate or extent of a signaling receptor activity. [GOC:obol]
GO:1901797	M15126	GO	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	Any process that stops, prevents or reduces the frequency, rate or extent of signal transduction by p53 class mediator. [GOC:TermGenie]
GO:1901099	M16493	GO	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	Any process that stops, prevents or reduces the frequency, rate or extent of signal transduction in absence of ligand. [GOC:TermGenie]
GO:0045869	M23752	GO	GOBP_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	Any process that stops, prevents, or reduces the frequency, rate or extent of single stranded viral RNA replication via double stranded DNA intermediate. [GOC:go_curators]
GO:0045875	M23753	GO	GOBP_NEGATIVE_REGULATION_OF_SISTER_CHROMATID_COHESION	Any process that stops, prevents, or reduces the frequency, rate or extent of sister chromatid cohesion. [GOC:go_curators]
GO:2001015	M25539	GO	GOBP_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	Any process that stops, prevents or reduces the frequency, rate or extent of skeletal muscle cell differentiation. [GOC:obol]
GO:0014859	M45088	GO	GOBP_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION	Any process that stops, prevents, or reduces the frequency, rate or extent of skeletal muscle cell proliferation. [CL:0000188, GOC:ef, GOC:mtg_muscle]
